Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Mar 23, 2016 - UTA @ HOU",W,23:23,2,1,7,14.3,0,0,0,0,0,0,4,3,7,1,0,0,4,2,-14,
"Mar 20, 2016 - UTA @ MIL",W,33:54:00,12,4,7,57.1,0,0,0,4,4,100,6,8,14,2,2,2,3,2,17,
"Mar 19, 2016 - UTA @ CHI",L,27:09:00,2,1,4,25,0,0,0,0,0,0,2,5,7,1,1,1,1,0,-14,
"Mar 17, 2016 - UTA vs. PHX",W,30:12:00,9,4,6,66.7,0,0,0,1,2,50,5,11,16,0,0,3,2,1,26,
"Mar 14, 2016 - UTA vs. CLE",W,32:10:00,5,2,4,50,0,0,0,1,1,100,2,9,11,2,0,0,1,2,18,
"Mar 13, 2016 - UTA @ SAC",W,22:16,0,0,3,0,0,0,0,0,2,0,0,8,8,2,0,0,2,6,23,
"Mar 11, 2016 - UTA vs. WAS",W,27:31:00,6,1,1,100,0,0,0,4,8,50,0,11,11,3,0,2,1,2,2,
"Mar 09, 2016 - UTA @ GSW",L,30:03:00,9,2,4,50,0,0,0,5,9,55.6,8,7,15,1,1,1,0,2,-6,
"Mar 08, 2016 - UTA vs. ATL",L,33:10:00,6,3,4,75,0,0,0,0,2,0,4,11,15,2,2,0,6,2,-19,
"Mar 05, 2016 - UTA @ NOP",W,35:35:00,5,2,6,33.3,0,0,0,1,2,50,6,12,18,2,0,2,3,2,-2,
"Mar 04, 2016 - UTA @ MEM",L,37:41:00,13,3,5,60,0,0,0,7,10,70,6,12,18,0,0,5,1,1,13,
"Mar 02, 2016 - UTA @ TOR",L,23:16,10,4,6,66.7,0,0,0,2,7,28.6,5,3,8,2,2,0,1,4,-13,
"Feb 29, 2016 - UTA @ BOS",L,33:35:00,12,3,8,37.5,0,0,0,6,8,75,5,7,12,1,1,0,1,4,-4,
"Feb 27, 2016 - UTA vs. BKN",L,35:24:00,12,4,8,50,0,0,0,4,10,40,7,12,19,0,1,6,4,2,5,
"Feb 25, 2016 - UTA vs. SAS",L,36:57:00,8,4,8,50,0,0,0,0,0,0,2,4,6,0,0,1,2,2,-14,
"Feb 23, 2016 - UTA vs. HOU",W,26:14:00,2,0,3,0,0,0,0,2,4,50,0,3,3,1,1,0,2,3,5,
"Feb 21, 2016 - UTA @ POR",L,35:49:00,7,3,8,37.5,0,0,0,1,4,25,4,4,8,2,0,5,3,2,-15,
"Feb 19, 2016 - UTA vs. BOS",W,33:03:00,11,4,5,80,0,0,0,3,8,37.5,3,12,15,2,0,4,5,2,9,
"Feb 18, 2016 - UTA @ WAS",L,29:49:00,16,5,9,55.6,0,0,0,6,9,66.7,6,6,12,2,1,2,2,3,-12,
"Feb 10, 2016 - UTA @ NOP",L,32:43:00,12,3,4,75,0,0,0,6,8,75,2,12,14,1,0,2,3,4,1,
"Feb 09, 2016 - UTA @ DAL",W,37:16:00,14,5,6,83.3,0,0,0,4,6,66.7,3,7,10,3,0,1,2,3,-16,
"Feb 06, 2016 - UTA @ PHX",W,34:42:00,13,2,7,28.6,0,0,0,9,12,75,2,11,13,2,1,4,0,2,9,
"Feb 05, 2016 - UTA vs. MIL",W,38:02:00,15,6,7,85.7,0,0,0,3,4,75,4,4,8,1,5,3,0,1,6,
"Feb 03, 2016 - UTA vs. DEN",W,29:42:00,12,5,8,62.5,0,0,0,2,4,50,1,4,5,1,1,1,0,2,-2,
"Feb 01, 2016 - UTA vs. CHI",W,43:01:00,16,6,10,60,0,0,0,4,8,50,3,9,12,2,1,0,1,3,7,
"Jan 29, 2016 - UTA vs. MIN",W,31:16:00,14,6,8,75,0,0,0,2,4,50,5,7,12,2,2,2,2,3,-1,
"Jan 27, 2016 - UTA vs. CHA",W,29:31:00,6,2,5,40,0,0,0,2,4,50,1,11,12,1,0,3,3,3,13,
"Jan 25, 2016 - UTA vs. DET",L,35:58:00,17,7,10,70,0,0,0,3,4,75,6,11,17,1,1,1,1,2,-11,
"Jan 22, 2016 - UTA @ BKN",W,28:44:00,10,5,10,50,0,0,0,0,0,0,4,3,7,3,0,3,0,3,17,
"Jan 20, 2016 - UTA @ NYK",L,42:22:00,11,4,8,50,0,0,0,3,5,60,1,7,8,0,1,2,1,5,-15,
"Jan 18, 2016 - UTA @ CHA",L,43:24:00,14,6,7,85.7,0,0,0,2,5,40,3,11,14,5,1,2,1,5,-5,
"Jan 16, 2016 - UTA vs. LAL",W,30:25:00,18,6,8,75,0,0,0,6,7,85.7,5,13,18,0,0,5,1,2,29,
"Jan 14, 2016 - UTA vs. SAC",L,29:44:00,2,1,3,33.3,0,0,0,0,0,0,4,8,12,2,0,2,0,4,1,
"Jan 13, 2016 - UTA @ POR",L,24:24:00,3,0,5,0,0,0,0,3,6,50,2,6,8,1,1,3,4,3,-10,
"Jan 10, 2016 - UTA @ LAL",W,29:46:00,10,3,3,100,0,0,0,4,8,50,0,5,5,1,1,3,2,6,4,
"Jan 09, 2016 - UTA vs. MIA",W,28:29:00,9,3,3,100,0,0,0,3,4,75,3,2,5,4,1,4,1,2,10,
"Jan 07, 2016 - UTA @ HOU",L,15:04,6,3,4,75,0,0,0,0,0,0,1,2,3,0,0,0,0,2,9,
"Nov 30, 2015 - UTA vs. GSW",L,37:20:00,13,4,8,50,0,0,0,5,8,62.5,3,8,11,3,1,1,0,2,-5,
"Nov 28, 2015 - UTA vs. NOP",W,31:46:00,9,3,5,60,0,0,0,3,5,60,2,12,14,0,1,4,1,4,12,
"Nov 25, 2015 - UTA @ LAC",W,37:57:00,10,4,4,100,0,0,0,2,4,50,5,6,11,1,2,2,4,2,8,
"Apr 15, 2015 - UTA @ HOU",L,24:18:00,8,3,6,50,0,0,0,2,2,100,3,5,8,0,1,3,2,0,-26,
"Apr 13, 2015 - UTA vs. DAL",W,33:27:00,20,9,16,56.3,0,0,0,2,3,66.7,5,12,17,3,1,3,1,2,15,
"Apr 11, 2015 - UTA @ POR",W,35:02:00,6,2,7,28.6,0,0,0,2,4,50,3,8,11,1,2,2,3,2,-12,
"Apr 10, 2015 - UTA vs. MEM",L,35:58:00,14,7,11,63.6,0,0,0,0,0,0,7,7,14,2,0,3,3,3,-11,
"Apr 08, 2015 - UTA vs. SAC",W,29:37:00,12,4,7,57.1,0,0,0,4,8,50,4,6,10,3,1,2,1,2,4,
"Apr 05, 2015 - UTA @ SAC",W,38:14:00,10,5,7,71.4,0,0,0,0,0,0,3,6,9,3,1,2,3,4,10,
"Apr 04, 2015 - UTA @ PHX",L,37:46:00,8,2,5,40,0,0,0,4,6,66.7,3,12,15,2,1,1,5,1,6,
"Apr 01, 2015 - UTA vs. DEN",W,30:04:00,20,7,7,100,0,0,0,6,11,54.5,3,9,12,2,1,2,2,3,20,
"Mar 30, 2015 - UTA @ MIN",W,36:48:00,15,4,7,57.1,0,0,0,7,9,77.8,5,7,12,2,1,3,1,2,26,
"Mar 28, 2015 - UTA vs. OKC",W,41:00:00,13,3,6,50,0,0,0,7,10,70,7,8,15,1,3,4,0,5,6,
"Mar 27, 2015 - UTA @ DEN",L,34:34:00,14,5,7,71.4,0,0,0,4,4,100,4,10,14,3,0,1,1,0,1,
"Mar 25, 2015 - UTA vs. POR",L,33:45:00,12,5,8,62.5,0,0,0,2,4,50,2,8,10,0,0,0,1,4,-8,
"Mar 23, 2015 - UTA vs. MIN",L,41:26:00,18,7,11,63.6,0,0,0,4,8,50,11,6,17,1,1,6,1,3,0,
"Mar 21, 2015 - UTA @ GSW",L,33:56:00,5,0,5,0,0,0,0,5,6,83.3,3,6,9,3,1,0,1,4,-10,
"Mar 19, 2015 - UTA @ LAL",W,36:03:00,3,1,1,100,0,0,0,1,2,50,0,7,7,0,1,3,1,2,1,
"Mar 18, 2015 - UTA vs. WAS",L,37:20:00,9,3,5,60,0,0,0,3,8,37.5,5,9,14,4,1,2,1,1,-13,
"Mar 16, 2015 - UTA vs. CHA",W,29:53:00,9,2,4,50,0,0,0,5,8,62.5,4,16,20,2,0,1,3,2,21,
"Mar 14, 2015 - UTA vs. DET",W,38:44:00,10,5,8,62.5,0,0,0,0,2,0,5,14,19,1,1,2,2,1,11,
"Mar 12, 2015 - UTA vs. HOU",W,35:33:00,19,8,11,72.7,0,0,0,3,3,100,12,10,22,2,0,4,1,2,11,
"Mar 10, 2015 - UTA vs. NYK",W,37:37:00,10,4,8,50,0,0,0,2,5,40,2,12,14,1,3,4,1,1,2,
"Mar 08, 2015 - UTA @ BKN",W,36:02:00,4,1,4,25,0,0,0,2,2,100,4,7,11,5,0,2,3,3,1,
"Mar 06, 2015 - UTA @ PHI",W,35:20:00,9,3,6,50,0,0,0,3,4,75,2,13,15,0,2,1,2,1,0,
"Mar 04, 2015 - UTA @ BOS",L,35:41:00,10,3,9,33.3,0,0,0,4,6,66.7,3,13,16,3,1,3,2,2,-4,
"Mar 03, 2015 - UTA @ MEM",W,36:09:00,15,6,10,60,0,0,0,3,4,75,6,18,24,2,0,0,2,2,5,
"Feb 28, 2015 - UTA vs. MIL",W,32:05:00,12,3,3,100,0,0,0,6,9,66.7,1,9,10,0,2,3,4,2,-2,
"Feb 27, 2015 - UTA @ DEN",W,31:44:00,10,4,4,100,0,0,0,2,2,100,3,5,8,1,0,6,3,1,12,
"Feb 25, 2015 - UTA vs. LAL",L,35:36:00,16,6,11,54.5,0,0,0,4,7,57.1,8,6,14,2,1,3,1,1,-6,
"Feb 23, 2015 - UTA vs. SAS",W,30:57:00,7,3,6,50,0,0,0,1,2,50,3,11,14,1,2,3,1,1,9,
"Feb 20, 2015 - UTA vs. POR",W,23:47,4,2,3,66.7,0,0,0,0,0,0,0,7,7,2,0,5,1,4,-1,
"Feb 11, 2015 - UTA @ DAL",L,26:30:00,2,0,4,0,0,0,0,2,6,33.3,3,2,5,1,1,4,0,4,-6,
"Feb 09, 2015 - UTA @ NOP",W,22:27,8,4,6,66.7,0,0,0,0,0,0,2,2,4,1,2,2,1,3,17,
"Feb 07, 2015 - UTA vs. SAC",W,17:08,4,2,2,100,0,0,0,0,2,0,2,3,5,0,0,2,0,6,-4,
"Feb 06, 2015 - UTA @ PHX",L,27:00:00,14,6,7,85.7,0,0,0,2,4,50,3,9,12,4,1,1,1,3,-15,
"Feb 04, 2015 - UTA vs. MEM",L,24:48:00,8,2,5,40,0,0,0,4,8,50,3,3,6,0,2,3,0,3,-10,
"Feb 03, 2015 - UTA @ POR",L,32:42:00,7,3,5,60,0,0,0,1,2,50,5,10,15,1,1,2,1,4,-2,
"Jan 30, 2015 - UTA vs. GSW",W,24:41:00,10,4,7,57.1,0,0,0,2,6,33.3,6,4,10,0,0,2,1,2,5,
"Jan 28, 2015 - UTA vs. LAC",L,10:20,7,3,5,60,0,0,0,1,2,50,1,2,3,0,0,1,0,3,-2,
"Jan 26, 2015 - UTA vs. BOS",L,26:06:00,8,4,4,100,0,0,0,0,0,0,4,6,10,2,0,3,0,0,-12,
"Jan 24, 2015 - UTA vs. BKN",W,19:53,6,3,4,75,0,1,0,0,0,0,3,9,12,2,0,0,2,2,9,
"Jan 22, 2015 - UTA @ MIL",W,35:01:00,14,5,7,71.4,0,0,0,4,6,66.7,4,6,10,1,1,1,3,1,-5,
"Jan 21, 2015 - UTA @ CLE",L,19:47,6,3,3,100,0,0,0,0,0,0,3,4,7,3,0,1,1,4,-7,
"Jan 18, 2015 - UTA @ SAS",L,28:33:00,13,5,10,50,0,0,0,3,5,60,7,11,18,2,0,4,1,1,-15,
"Jan 16, 2015 - UTA vs. LAL",W,24:45:00,7,3,6,50,0,0,0,1,1,100,2,4,6,3,2,3,2,2,10,
"Jan 13, 2015 - UTA vs. GSW",L,31:50:00,16,4,9,44.4,0,0,0,8,11,72.7,4,7,11,4,2,3,1,1,6,
"Jan 10, 2015 - UTA @ HOU",L,34:47:00,4,2,2,100,0,0,0,0,0,0,0,5,5,3,1,3,3,1,-10,
"Jan 09, 2015 - UTA @ OKC",L,38:05:00,4,1,2,50,0,0,0,2,2,100,2,5,7,3,3,7,3,2,-20,
"Jan 07, 2015 - UTA @ CHI",W,36:25:00,11,5,8,62.5,0,0,0,1,2,50,6,8,14,0,2,5,2,2,19,
"Jan 05, 2015 - UTA vs. IND",L,29:15:00,11,4,5,80,0,0,0,3,6,50,2,2,4,0,0,3,3,3,-1,
"Jan 03, 2015 - UTA @ MIN",W,30:59:00,13,5,7,71.4,0,0,0,3,6,50,2,9,11,1,1,6,1,3,11,
"Jan 02, 2015 - UTA vs. ATL",L,24:06:00,11,3,3,100,0,0,0,5,6,83.3,2,5,7,1,0,4,0,2,14,
"Apr 16, 2014 - UTA @ MIN",W,14:06,8,4,5,80,0,0,0,0,1,0,3,6,9,1,0,2,0,3,-4,
"Apr 14, 2014 - UTA vs. LAL",L,2:25,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,
"Apr 12, 2014 - UTA @ DEN",L,3:58,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-3,
"Apr 11, 2014 - UTA vs. POR",L,10:33,7,3,7,42.9,0,0,0,1,2,50,2,4,6,0,0,1,2,1,-12,
"Apr 06, 2014 - UTA @ GSW",L,5:13,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,
"Mar 31, 2014 - UTA vs. NYK",L,1:17,2,1,1,100,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,
"Mar 30, 2014 - UTA @ OKC",L,5:32,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,2,0,1,2,
"Mar 24, 2014 - UTA vs. DET",L,2:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,
"Mar 17, 2014 - UTA @ HOU",L,5:11,2,1,2,50,0,0,0,0,0,0,1,2,3,0,0,0,0,0,-3,
"Mar 16, 2014 - UTA @ SAS",L,2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
"Mar 14, 2014 - UTA vs. LAC",L,1:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-4,
"Mar 07, 2014 - UTA @ NYK",L,5:13,2,1,2,50,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-9,
"Mar 03, 2014 - UTA @ MIL",L,9:53,2,1,1,100,0,0,0,0,2,0,1,0,1,0,1,4,0,0,5,
"Mar 02, 2014 - UTA @ IND",L,0:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
"Feb 28, 2014 - UTA @ CLE",L,3:49,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,
"Feb 26, 2014 - UTA vs. PHX",W,6:15,2,1,2,50,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,
"Feb 22, 2014 - UTA vs. MIN",L,13:09,5,1,1,100,0,0,0,3,5,60,1,8,9,0,0,2,0,2,3,
"Feb 21, 2014 - UTA @ POR",L,11:34,1,0,2,0,0,0,0,1,2,50,0,0,0,0,0,1,1,2,5,
"Feb 19, 2014 - UTA vs. BKN",L,14:49,2,1,3,33.3,0,0,0,0,0,0,1,3,4,0,1,1,2,1,-7,
"Feb 12, 2014 - UTA vs. PHI",W,12:32,4,1,1,100,0,0,0,2,4,50,1,1,2,1,0,0,0,1,7,
"Feb 07, 2014 - UTA @ DAL",L,6:21,2,0,0,0,0,0,0,2,2,100,1,2,3,0,0,1,0,0,-2,
"Feb 03, 2014 - UTA vs. TOR",L,31:06:00,0,0,4,0,0,0,0,0,0,0,3,5,8,1,0,3,1,3,1,
"Feb 01, 2014 - UTA @ LAC",L,19:00,5,2,2,100,0,0,0,1,3,33.3,1,3,4,0,0,0,1,6,-13,
"Jan 31, 2014 - UTA vs. GSW",L,18:29,7,1,2,50,0,0,0,5,5,100,1,4,5,0,0,2,1,3,-5,
"Jan 27, 2014 - UTA vs. SAC",W,1:03,1,0,0,0,0,0,0,1,4,25,0,0,0,0,0,0,0,0,-4,
"Jan 21, 2014 - UTA vs. MIN",L,27:16:00,8,4,5,80,0,0,0,0,0,0,2,4,6,1,1,3,1,0,10,
"Jan 18, 2014 - UTA @ MIN",L,12:00,2,0,0,0,0,0,0,2,2,100,0,3,3,0,1,2,0,2,8,
"Jan 17, 2014 - UTA @ DET",W,4:35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-4,
"Dec 11, 2013 - UTA @ SAC",W,6:08,0,0,2,0,0,0,0,0,0,0,2,2,4,0,0,1,1,0,-4,
"Dec 07, 2013 - UTA vs. SAC",L,2:05,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,2,-2,
"Dec 06, 2013 - UTA @ POR",L,12:46,5,1,3,33.3,0,0,0,3,4,75,2,5,7,1,0,2,1,2,3,
"Dec 04, 2013 - UTA vs. IND",L,6:52,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,-5,
"Nov 25, 2013 - UTA vs. CHI",W,21:26,4,2,4,50,0,0,0,0,0,0,3,6,9,0,0,1,0,3,0,
"Nov 24, 2013 - UTA @ OKC",L,9:45,10,3,3,100,0,0,0,4,9,44.4,0,3,3,1,1,2,0,1,9,
"Nov 18, 2013 - UTA vs. GSW",L,5:24,2,1,1,100,0,0,0,0,0,0,0,2,2,0,0,1,0,0,17,
"Nov 16, 2013 - UTA @ GSW",L,9:04,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,2,0,-2,
"Nov 15, 2013 - UTA vs. SAS",L,3:35,3,1,2,50,0,0,0,1,2,50,3,2,5,0,0,0,3,1,0,
"Nov 11, 2013 - UTA vs. DEN",L,11:44,3,1,3,33.3,0,0,0,1,2,50,2,0,2,1,0,0,0,1,-4,
"Nov 09, 2013 - UTA @ TOR",L,15:55,2,1,3,33.3,0,0,0,0,0,0,3,4,7,0,0,2,2,4,3,
"Nov 08, 2013 - UTA @ CHI",L,15:38,4,1,2,50,0,0,0,2,6,33.3,4,8,12,0,2,1,0,1,-2,
"Nov 06, 2013 - UTA @ BOS",L,5:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-11,
"Nov 05, 2013 - UTA @ BKN",L,15:38,0,0,4,0,0,0,0,0,2,0,5,6,11,0,0,2,0,6,-3,
"Nov 02, 2013 - UTA vs. HOU",L,8:49,2,0,0,0,0,0,0,2,2,100,0,2,2,0,1,1,2,4,2,
"Nov 01, 2013 - UTA @ PHX",L,7:57,1,0,0,0,0,0,0,1,2,50,0,0,0,0,0,0,4,1,-5,
"Oct 30, 2013 - UTA vs. OKC",L,22:54,2,1,2,50,0,0,0,0,2,0,3,4,7,0,0,0,2,2,2,
