Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team 
"Jan 15, 2025 - MIL vs. ORL",W,29:50:00,26,11,15,73.3,0,0,0,4,8,50,0,11,11,4,1,0,6,0,25,MIL
"Jan 14, 2025 - MIL vs. SAC",W,36:39:00,33,14,23,60.9,0,2,0,5,7,71.4,1,10,11,13,0,2,3,3,30,
"Jan 12, 2025 - MIL @ NYK",L,30:56:00,24,10,21,47.6,0,1,0,4,10,40,7,6,13,2,0,1,4,3,-20,
"Jan 10, 2025 - MIL @ ORL",W,37,41,19,29,65.5,0,1,0,3,10,30,3,11,14,4,3,2,3,4,-3,
"Jan 08, 2025 - MIL vs. SAS",W,36,25,11,21,52.4,0,1,0,3,7,42.9,3,13,16,8,0,1,4,1,13,
"Jan 06, 2025 - MIL @ TOR",W,29,11,5,8,62.5,0,1,0,1,2,50,1,11,12,13,0,0,7,1,27,
"Jan 04, 2025 - MIL vs. POR",L,38,31,14,27,51.9,0,1,0,3,4,75,2,9,11,2,2,2,4,2,-3,
"Jan 02, 2025 - MIL vs. BKN",L,37,27,12,24,50,0,0,0,3,10,30,3,10,13,7,1,3,3,4,12,
"Dec 31, 2024 - MIL @ IND",W,35,30,11,20,55,0,0,0,8,13,61.5,2,10,12,5,2,0,2,4,12,
"Dec 20, 2024 - MIL @ CLE",L,30,33,13,22,59.1,1,1,100,6,10,60,2,12,14,3,3,0,5,2,-19,
"Dec 14, 2024 - MIL vs. ATL",W,38,32,10,15,66.7,0,0,0,12,18,66.7,1,13,14,9,1,4,1,1,3,
"Dec 10, 2024 - MIL vs. ORL",W,36,37,15,24,62.5,0,2,0,7,12,58.3,1,6,7,1,2,4,6,1,5,
"Dec 08, 2024 - MIL @ BKN",W,38,34,14,22,63.6,0,0,0,6,10,60,2,9,11,4,1,3,3,2,10,
"Dec 06, 2024 - MIL @ BOS",L,36,30,13,25,52,0,1,0,4,6,66.7,1,10,11,1,0,0,1,0,-4,
"Dec 04, 2024 - MIL vs. ATL",L,36,31,8,14,57.1,0,0,0,15,26,57.7,4,7,11,5,1,0,4,2,-10,
"Dec 03, 2024 - MIL @ DET",W,28,28,10,11,90.9,0,0,0,8,12,66.7,1,6,7,8,0,1,6,2,18,
"Nov 30, 2024 - MIL vs. WAS",W,38,42,15,24,62.5,0,0,0,12,17,70.6,2,10,12,11,0,1,4,0,9,
"Nov 23, 2024 - MIL vs. CHA",W,31,32,12,23,52.2,1,3,33.3,7,10,70,2,9,11,6,0,2,4,1,-2,
"Nov 22, 2024 - MIL vs. IND",W,35,37,14,21,66.7,0,0,0,9,11,81.8,2,8,10,11,2,1,6,4,16,
"Nov 20, 2024 - MIL vs. CHI",W,35,41,17,24,70.8,0,1,0,7,14,50,1,8,9,8,1,0,1,1,7,
"Nov 18, 2024 - MIL vs. HOU",W,36,20,9,17,52.9,0,0,0,2,7,28.6,2,11,13,4,0,3,8,3,-2,
"Nov 16, 2024 - MIL @ CHA",L,33,22,11,22,50,0,1,0,0,1,0,2,13,15,12,0,2,2,2,-2,
"Nov 13, 2024 - MIL vs. DET",W,44,59,21,34,61.8,1,2,50,16,17,94.1,3,11,14,7,2,3,3,1,7,
"Nov 12, 2024 - MIL vs. TOR",W,33,23,9,12,75,0,1,0,5,9,55.6,1,3,4,7,0,4,4,2,1,
"Nov 10, 2024 - MIL vs. BOS",L,39,43,18,29,62.1,1,2,50,6,10,60,1,12,13,5,0,2,1,4,-6,
"Nov 08, 2024 - MIL @ NYK",L,32,24,11,21,52.4,0,1,0,2,6,33.3,3,9,12,2,0,2,1,2,-17,
"Nov 07, 2024 - MIL vs. UTA",W,30,31,11,21,52.4,0,0,0,9,12,75,6,10,16,2,1,1,4,5,27,
"Nov 02, 2024 - MIL vs. CLE",L,39,34,15,27,55.6,0,0,0,4,7,57.1,6,10,16,9,1,0,0,5,5,
"Oct 31, 2024 - MIL @ MEM",L,34,37,17,22,77.3,0,0,0,3,8,37.5,1,10,11,4,1,1,1,4,0,
"Oct 28, 2024 - MIL @ BOS",L,39,30,14,26,53.8,0,2,0,2,6,33.3,1,9,10,6,0,0,7,4,-19,
"Oct 27, 2024 - MIL @ BKN",L,33,22,7,11,63.6,0,0,0,8,11,72.7,1,11,12,7,1,1,4,3,-11,
"Oct 25, 2024 - MIL vs. CHI",L,35,38,15,23,65.2,0,1,0,8,16,50,1,10,11,5,0,0,3,1,-12,
"Oct 23, 2024 - MIL @ PHI",W,31,25,8,11,72.7,0,0,0,9,16,56.3,1,13,14,7,0,1,3,4,7,
"Apr 09, 2024 - MIL vs. BOS",W,29,15,7,11,63.6,0,0,0,1,2,50,3,5,8,7,1,2,4,1,17,
"Apr 07, 2024 - MIL vs. NYK",L,39,28,10,20,50,0,1,0,8,11,72.7,3,12,15,8,1,2,4,2,-5,
"Apr 03, 2024 - MIL vs. MEM",L,32,21,10,23,43.5,0,4,0,1,3,33.3,1,6,7,8,1,5,3,4,3,
"Apr 02, 2024 - MIL @ WAS",L,36,35,15,21,71.4,0,0,0,5,9,55.6,3,12,15,10,0,0,2,2,2,
"Mar 30, 2024 - MIL @ ATL",W,38,36,12,22,54.5,0,1,0,12,16,75,4,12,16,8,3,1,3,2,8,
"Mar 28, 2024 - MIL @ NOP",L,39,35,15,22,68.2,0,2,0,5,11,45.5,3,11,14,4,0,0,2,5,-2,
"Mar 26, 2024 - MIL vs. LAL",L,46,29,14,25,56,0,1,0,1,6,16.7,8,13,21,11,2,3,7,3,-13,
"Mar 24, 2024 - MIL vs. OKC",W,34,30,13,18,72.2,0,0,0,4,6,66.7,8,11,19,4,0,1,3,3,7,
"Mar 21, 2024 - MIL vs. BKN",W,35,21,9,19,47.4,1,2,50,2,4,50,3,6,9,5,0,2,2,3,5,
"Mar 14, 2024 - MIL vs. PHI",W,37,32,9,12,75,0,0,0,14,18,77.8,4,7,11,7,1,0,7,4,-4,
"Mar 12, 2024 - MIL @ SAC",L,33,30,10,17,58.8,0,2,0,10,14,71.4,1,12,13,4,1,0,4,3,-18,
"Mar 10, 2024 - MIL @ LAC",W,39,34,12,24,50,0,2,0,10,15,66.7,0,7,7,10,1,1,3,3,19,
"Mar 08, 2024 - MIL @ LAL",L,39,34,14,23,60.9,1,3,33.3,5,7,71.4,2,12,14,12,1,1,4,2,-4,
"Mar 06, 2024 - MIL @ GSW",L,33,23,8,15,53.3,1,3,33.3,6,9,66.7,2,5,7,6,0,1,2,1,-6,
"Mar 01, 2024 - MIL @ CHI",W,37,46,16,22,72.7,2,3,66.7,12,16,75,5,11,16,6,1,1,1,3,6,
"Feb 29, 2024 - MIL @ CHA",W,33,24,10,15,66.7,2,2,100,2,3,66.7,2,8,10,5,0,0,1,3,16,
"Feb 27, 2024 - MIL vs. CHA",W,24,24,8,13,61.5,1,1,100,7,8,87.5,3,5,8,1,0,0,1,1,25,
"Feb 25, 2024 - MIL @ PHI",W,36,30,10,17,58.8,1,2,50,9,12,75,1,11,12,9,0,1,6,1,14,
"Feb 23, 2024 - MIL @ MIN",W,41,33,9,13,69.2,1,1,100,14,21,66.7,4,9,13,5,1,0,3,1,1,
"Feb 15, 2024 - MIL @ MEM",L,37,35,15,17,88.2,0,0,0,5,9,55.6,0,4,4,12,0,0,1,5,-14,
"Feb 13, 2024 - MIL vs. MIA",L,34,23,11,18,61.1,1,2,50,0,0,0,2,9,11,8,0,2,5,0,-23,
"Feb 12, 2024 - MIL vs. DEN",W,30,36,14,19,73.7,0,0,0,8,14,57.1,4,14,18,5,3,2,2,2,18,
"Feb 09, 2024 - MIL vs. CHA",W,24,15,5,10,50,0,1,0,5,7,71.4,1,13,14,3,1,1,0,5,28,
"Feb 08, 2024 - MIL vs. MIN",L,27,17,7,14,50,0,2,0,3,7,42.9,1,2,3,7,1,0,3,1,-18,
"Feb 06, 2024 - MIL @ PHX",L,39,34,13,24,54.2,1,3,33.3,7,13,53.8,4,6,10,6,0,0,5,5,1,
"Feb 04, 2024 - MIL @ UTA",L,40,33,11,15,73.3,0,2,0,11,15,73.3,2,5,7,13,0,1,5,3,-8,
"Feb 03, 2024 - MIL @ DAL",W,40,48,20,28,71.4,2,5,40,6,10,60,1,5,6,10,5,1,1,3,15,
"Jan 31, 2024 - MIL @ POR",L,38,27,10,16,62.5,0,2,0,7,11,63.6,3,5,8,4,3,1,6,5,6,
"Jan 29, 2024 - MIL @ DEN",L,37,29,11,19,57.9,1,1,100,6,11,54.5,2,10,12,4,1,1,2,4,-3,
"Jan 27, 2024 - MIL vs. NOP",W,29,30,11,16,68.8,1,1,100,7,11,63.6,1,11,12,4,2,0,1,3,23,
"Jan 26, 2024 - MIL vs. CLE",L,36,22,9,13,69.2,0,0,0,4,9,44.4,2,9,11,9,1,1,6,5,8,
"Jan 24, 2024 - MIL vs. CLE",W,35,35,16,24,66.7,1,1,100,2,3,66.7,2,16,18,10,0,2,2,3,11,
"Jan 22, 2024 - MIL @ DET",W,36,31,11,25,44,1,5,20,8,12,66.7,3,14,17,10,3,2,2,3,12,
"Jan 20, 2024 - MIL @ DET",W,38,31,10,16,62.5,0,1,0,11,22,50,3,7,10,9,2,1,5,1,13,
"Jan 14, 2024 - MIL vs. SAC",W,40,27,9,16,56.3,0,2,0,9,14,64.3,1,9,10,10,3,0,4,4,-13,
"Jan 13, 2024 - MIL vs. GSW",W,37,33,13,22,59.1,1,3,33.3,6,8,75,3,6,9,5,0,0,4,3,1,
"Jan 11, 2024 - MIL vs. BOS",W,26,24,10,13,76.9,0,0,0,4,5,80,5,7,12,6,1,1,4,2,38,
"Jan 08, 2024 - MIL vs. UTA",L,38,25,10,20,50,0,2,0,5,9,55.6,4,6,10,11,0,0,4,5,-14,
"Jan 06, 2024 - MIL @ HOU",L,39,48,16,25,64,1,2,50,15,21,71.4,3,14,17,2,0,1,2,4,-1,
"Jan 04, 2024 - MIL @ SAS",W,40,44,19,28,67.9,2,3,66.7,4,6,66.7,3,11,14,7,2,1,1,3,11,
"Jan 03, 2024 - MIL @ IND",L,36,26,8,13,61.5,1,2,50,9,13,69.2,0,11,11,8,3,1,3,2,-12,
"Jan 01, 2024 - MIL vs. IND",L,37,30,11,20,55,0,3,0,8,11,72.7,3,15,18,11,1,2,4,3,3,
"Dec 29, 2023 - MIL @ CLE",W,37,34,14,22,63.6,0,1,0,6,7,85.7,2,14,16,5,1,0,3,2,12,
"Dec 27, 2023 - MIL @ BKN",W,30,32,10,12,83.3,0,0,0,12,17,70.6,2,8,10,8,0,2,2,2,8,
"Dec 25, 2023 - MIL @ NYK",L,39,32,13,24,54.2,1,2,50,5,9,55.6,5,8,13,6,1,2,2,4,-5,
"Dec 23, 2023 - MIL @ NYK",W,32,28,11,17,64.7,0,0,0,6,8,75,2,5,7,7,1,1,5,4,3,
"Dec 21, 2023 - MIL vs. ORL",W,37,37,11,25,44,0,3,0,15,19,78.9,2,8,10,6,0,2,5,4,9,
"Dec 19, 2023 - MIL vs. SAS",W,34,11,4,12,33.3,0,2,0,3,6,50,2,12,14,16,2,1,3,1,13,
"Dec 17, 2023 - MIL vs. HOU",W,39,26,10,22,45.5,1,3,33.3,5,11,45.5,6,11,17,3,0,0,6,3,11,
"Dec 16, 2023 - MIL vs. DET",W,26,22,7,9,77.8,0,0,0,8,13,61.5,1,7,8,6,1,0,0,1,22,
"Apr 04, 2023 - MIL @ WAS",W,33,28,9,16,56.3,0,0,0,10,17,58.8,0,11,11,10,2,1,8,3,18,
"Apr 02, 2023 - MIL vs. PHI",W,32,33,13,17,76.5,0,1,0,7,13,53.8,2,12,14,6,1,3,4,5,21,
"Mar 30, 2023 - MIL vs. BOS",L,25,24,11,27,40.7,0,5,0,2,3,66.7,1,6,7,2,1,1,0,2,-32,
"Mar 29, 2023 - MIL @ IND",W,32,38,14,18,77.8,0,0,0,10,14,71.4,3,14,17,12,1,0,5,1,20,
"Mar 25, 2023 - MIL @ DEN",L,32,31,13,22,59.1,0,3,0,5,7,71.4,1,8,9,4,4,0,4,2,-15,
"Mar 24, 2023 - MIL @ UTA",W,25,24,10,13,76.9,1,2,50,3,6,50,1,5,6,11,2,0,4,3,32,
"Mar 22, 2023 - MIL vs. SAS",W,24,31,14,23,60.9,1,4,25,2,5,40,3,11,14,2,0,1,2,2,16,
"Mar 19, 2023 - MIL vs. TOR",W,36,22,9,9,100,1,1,100,3,7,42.9,1,11,12,10,0,2,3,1,-10,
"Mar 16, 2023 - MIL vs. IND",L,27,25,10,17,58.8,0,0,0,5,10,50,3,6,9,5,1,0,3,5,-10,
"Mar 14, 2023 - MIL @ PHX",W,35,36,11,23,47.8,0,3,0,14,24,58.3,4,7,11,8,1,1,3,1,11,
"Mar 13, 2023 - MIL @ SAC",W,34,46,19,28,67.9,2,2,100,6,7,85.7,1,11,12,4,1,0,5,2,15,
"Mar 05, 2023 - MIL @ WAS",W,36,23,6,11,54.5,0,0,0,11,15,73.3,1,8,9,13,0,3,3,1,15,
"Mar 04, 2023 - MIL vs. PHI",L,35,34,9,21,42.9,0,3,0,16,18,88.9,4,9,13,4,1,1,7,5,-13,
"Mar 01, 2023 - MIL vs. ORL",W,28,31,10,14,71.4,3,4,75,8,10,80,0,7,7,6,0,1,3,1,19,
"Feb 28, 2023 - MIL @ BKN",W,28,33,15,27,55.6,1,2,50,2,6,33.3,3,12,15,4,1,0,5,4,11,
"Feb 24, 2023 - MIL vs. MIA",W,6,4,2,4,50,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5,
"Feb 16, 2023 - MIL @ CHI",W,9,2,1,4,25,0,1,0,0,0,0,1,6,7,3,0,0,1,1,9,
"Feb 14, 2023 - MIL vs. BOS",W,46,36,12,26,46.2,1,3,33.3,11,19,57.9,1,12,13,9,0,2,8,4,14,
"Feb 10, 2023 - MIL @ LAC",W,30,35,13,25,52,1,2,50,8,11,72.7,1,7,8,6,2,0,2,2,20,
"Feb 09, 2023 - MIL @ LAL",W,36,38,14,23,60.9,1,4,25,9,13,69.2,2,8,10,6,1,1,2,3,8,
"Feb 06, 2023 - MIL @ POR",W,23,24,9,14,64.3,0,1,0,6,8,75,4,9,13,8,0,0,6,5,17,
"Feb 04, 2023 - MIL vs. MIA",W,36,35,13,19,68.4,0,2,0,9,16,56.3,1,14,15,11,1,1,3,2,19,
"Feb 02, 2023 - MIL vs. LAC",W,36,54,21,39,53.8,2,8,25,10,15,66.7,4,15,19,2,0,0,3,2,10,
"Jan 31, 2023 - MIL vs. CHA",W,36,34,14,24,58.3,1,3,33.3,5,6,83.3,3,15,18,4,0,0,4,3,-7,
"Jan 29, 2023 - MIL vs. NOP",W,30,50,20,26,76.9,3,4,75,7,12,58.3,3,10,13,4,0,0,3,5,16,
"Jan 27, 2023 - MIL @ IND",W,34,41,16,29,55.2,2,7,28.6,7,18,38.9,5,7,12,6,1,1,2,3,2,
"Jan 25, 2023 - MIL vs. DEN",W,31,33,9,15,60,0,0,0,15,22,68.2,3,11,14,4,3,0,9,4,10,
"Jan 23, 2023 - MIL @ DET",W,27,29,8,15,53.3,2,4,50,11,17,64.7,1,11,12,4,0,0,4,1,26,
"Jan 11, 2023 - MIL @ ATL",W,35,7,3,10,30,0,0,0,1,4,25,2,16,18,10,0,1,1,5,15,
"Jan 09, 2023 - MIL @ NYK",W,36,22,6,15,40,1,3,33.3,9,12,75,4,6,10,5,0,2,4,2,9,
"Jan 06, 2023 - MIL vs. CHA",L,22,9,2,7,28.6,0,2,0,5,11,45.5,2,2,4,0,0,0,3,2,-21,
"Jan 04, 2023 - MIL @ TOR",W,40,30,7,18,38.9,1,3,33.3,15,21,71.4,2,19,21,10,0,1,12,4,20,
"Jan 03, 2023 - MIL vs. WAS",W,37,55,20,33,60.6,0,3,0,15,16,93.8,2,8,10,7,2,0,5,3,25,
"Dec 30, 2022 - MIL vs. MIN",W,38,43,14,23,60.9,1,1,100,14,21,66.7,3,17,20,5,1,2,5,3,9,
"Dec 28, 2022 - MIL @ CHI",L,42,45,17,39,43.6,0,3,0,11,17,64.7,7,15,22,7,1,0,5,5,-10,
"Dec 25, 2022 - MIL @ BOS",L,35,27,9,22,40.9,1,5,20,8,12,66.7,1,8,9,3,0,0,3,3,-27,
"Dec 23, 2022 - MIL @ BKN",L,36,26,9,13,69.2,0,1,0,8,11,72.7,3,10,13,7,2,0,7,3,-20,
"Dec 21, 2022 - MIL @ CLE",L,40,45,17,27,63,0,1,0,11,16,68.8,4,10,14,4,1,2,5,4,3,
"Dec 19, 2022 - MIL @ NOP",W,34,42,12,17,70.6,1,3,33.3,17,22,77.3,1,9,10,1,0,1,2,4,1,
"Dec 15, 2022 - MIL @ MEM",L,26,19,5,13,38.5,1,3,33.3,8,13,61.5,1,5,6,5,1,0,1,2,-29,
"Dec 13, 2022 - MIL vs. GSW",W,30,30,9,26,34.6,1,6,16.7,11,17,64.7,3,9,12,5,1,1,4,4,17,
"Dec 11, 2022 - MIL @ HOU",L,37,16,7,17,41.2,0,2,0,2,6,33.3,1,17,18,4,1,2,3,5,-11,
"Dec 09, 2022 - MIL @ DAL",W,35,28,10,20,50,1,1,100,7,10,70,4,6,10,3,1,0,7,6,-2,
"Dec 07, 2022 - MIL vs. SAC",W,33,35,12,19,63.2,2,2,100,9,10,90,1,5,6,7,1,0,3,4,11,
"Dec 05, 2022 - MIL @ ORL",W,33,34,12,21,57.1,2,4,50,8,11,72.7,1,12,13,5,1,2,4,4,-4,
"Dec 02, 2022 - MIL vs. LAL",L,35,40,16,23,69.6,0,3,0,8,11,72.7,3,4,7,5,0,1,3,2,2,
"Nov 30, 2022 - MIL @ NYK",W,37,37,13,25,52,2,8,25,9,12,75,4,9,13,7,0,1,3,6,-5,
"Nov 27, 2022 - MIL vs. DAL",W,29,30,11,19,57.9,0,2,0,8,10,80,3,8,11,4,1,0,3,5,16,
"Nov 25, 2022 - MIL vs. CLE",W,31,38,13,20,65,2,3,66.7,10,14,71.4,3,6,9,6,0,2,3,3,15,
"Nov 23, 2022 - MIL vs. CHI",L,34,36,15,27,55.6,0,2,0,6,9,66.7,3,8,11,7,0,0,8,5,5,
"Apr 08, 2022 - MIL @ DET",W,28,30,9,16,56.3,1,3,33.3,11,13,84.6,1,12,13,8,2,0,1,1,19,
"Apr 07, 2022 - MIL vs. BOS",W,38,29,11,21,52.4,0,4,0,7,10,70,2,9,11,5,2,1,4,2,-1,
"Apr 05, 2022 - MIL @ CHI",W,24,18,7,13,53.8,1,2,50,3,5,60,2,7,9,7,0,0,2,5,12,
"Apr 03, 2022 - MIL vs. DAL",L,40,28,12,22,54.5,0,3,0,4,8,50,3,7,10,2,2,0,3,2,-9,
"Mar 31, 2022 - MIL @ BKN",W,39,44,14,21,66.7,1,4,25,15,19,78.9,4,10,14,6,1,0,8,1,12,
"Mar 29, 2022 - MIL @ PHI",W,38,40,16,24,66.7,1,3,33.3,7,10,70,3,11,14,6,1,3,3,3,3,
"Mar 26, 2022 - MIL @ MEM",L,28,30,11,20,55,0,1,0,8,10,80,2,9,11,4,0,4,2,3,-10,
"Mar 22, 2022 - MIL vs. CHI",W,30,25,9,12,75,1,2,50,6,9,66.7,1,16,17,5,1,3,9,3,28,
"Mar 16, 2022 - MIL @ SAC",W,35,36,12,23,52.2,0,2,0,12,16,75,2,8,10,2,2,1,2,3,5,
"Mar 14, 2022 - MIL @ UTA",W,34,30,12,24,50,0,2,0,6,7,85.7,1,14,15,4,1,0,1,5,4,
"Mar 12, 2022 - MIL @ GSW",L,34,31,9,17,52.9,1,4,25,12,18,66.7,1,7,8,3,0,1,1,2,-26,
"Mar 09, 2022 - MIL vs. ATL",W,37,43,15,22,68.2,1,5,20,12,17,70.6,3,9,12,5,1,0,2,4,3,
"Mar 08, 2022 - MIL @ OKC",W,28,39,13,19,68.4,4,4,100,9,13,69.2,1,6,7,7,3,1,1,3,18,
"Mar 06, 2022 - MIL vs. PHX",W,31,19,8,13,61.5,0,1,0,3,6,50,3,10,13,6,1,3,3,6,-8,
"Mar 04, 2022 - MIL @ CHI",W,39,34,12,22,54.5,0,2,0,10,19,52.6,4,12,16,5,2,1,4,4,15,
"Mar 02, 2022 - MIL vs. MIA",W,34,28,9,20,45,1,4,25,9,11,81.8,4,13,17,5,2,1,4,4,7,
"Feb 28, 2022 - MIL vs. CHA",W,28,26,6,10,60,0,2,0,14,14,100,3,13,16,6,2,4,3,3,25,
"Feb 26, 2022 - MIL vs. BKN",L,36,29,8,20,40,1,6,16.7,12,16,75,0,14,14,6,1,0,4,2,-8,
"Feb 17, 2022 - MIL vs. PHI",L,39,32,13,23,56.5,2,4,50,4,5,80,4,7,11,9,3,1,3,4,-9,
"Feb 15, 2022 - MIL vs. IND",W,36,50,17,21,81,2,3,66.7,14,18,77.8,4,10,14,4,0,0,3,3,7,
"Feb 10, 2022 - MIL @ PHX",L,30,18,5,14,35.7,0,3,0,8,14,57.1,0,7,7,8,0,1,3,1,-18,
"Feb 08, 2022 - MIL @ LAL",W,35,44,17,20,85,2,2,100,8,13,61.5,4,10,14,8,1,2,0,5,23,
"Feb 06, 2022 - MIL @ LAC",W,31,28,8,15,53.3,2,3,66.7,10,12,83.3,2,8,10,5,1,2,2,2,14,
"Feb 05, 2022 - MIL @ POR",W,25,29,7,12,58.3,4,7,57.1,11,15,73.3,1,8,9,6,0,1,1,1,28,
"Feb 01, 2022 - MIL vs. WAS",W,38,33,14,21,66.7,0,3,0,5,5,100,2,13,15,11,0,2,2,3,14,
"Jan 30, 2022 - MIL vs. DEN",L,31,29,9,19,47.4,1,5,20,10,15,66.7,2,7,9,2,1,1,1,1,-15,
"Jan 28, 2022 - MIL vs. NYK",W,34,38,12,19,63.2,2,6,33.3,12,16,75,3,10,13,5,1,0,4,5,19,
"Jan 26, 2022 - MIL @ CLE",L,29,26,7,13,53.8,1,3,33.3,11,12,91.7,1,8,9,3,1,0,7,3,-11,
"Jan 21, 2022 - MIL vs. CHI",W,37,30,11,23,47.8,0,3,0,8,12,66.7,1,11,12,3,1,2,3,3,1,
"Jan 19, 2022 - MIL vs. MEM",W,31,33,12,25,48,2,4,50,7,8,87.5,3,12,15,7,2,1,5,6,10,
"Jan 17, 2022 - MIL @ ATL",L,37,27,8,20,40,1,3,33.3,10,14,71.4,1,5,6,6,1,1,5,4,-17,
"Jan 15, 2022 - MIL vs. TOR",L,35,30,6,17,35.3,1,3,33.3,17,17,100,0,6,6,4,0,2,4,5,-9,
"Jan 13, 2022 - MIL vs. GSW",W,30,30,11,17,64.7,0,2,0,8,12,66.7,2,10,12,11,0,3,5,2,22,
"Jan 10, 2022 - MIL @ CHA",L,35,26,10,18,55.6,1,5,20,5,8,62.5,1,12,13,8,1,1,6,2,6,
"Jan 08, 2022 - MIL @ CHA",L,37,43,11,20,55,3,6,50,18,20,90,2,10,12,3,1,2,3,5,-13,
"Jan 07, 2022 - MIL @ BKN",W,27,31,11,17,64.7,2,5,40,7,10,70,1,6,7,9,0,0,4,3,16,
"Jan 03, 2022 - MIL vs. DET",L,36,31,11,21,52.4,0,4,0,9,13,69.2,1,9,10,7,1,0,3,2,-12,
"Jan 01, 2022 - MIL vs. NOP",W,32,35,12,18,66.7,2,4,50,9,12,75,1,15,16,10,2,0,4,4,25,
"Dec 30, 2021 - MIL @ ORL",W,31,33,13,22,59.1,1,4,25,6,6,100,2,10,12,5,2,2,4,4,17,
"Dec 28, 2021 - MIL @ ORL",W,30,28,10,19,52.6,1,4,25,7,10,70,0,6,6,6,0,1,2,5,13,
"Dec 25, 2021 - MIL vs. BOS",W,30,36,13,23,56.5,0,2,0,10,15,66.7,3,9,12,5,0,2,2,4,-1,
"Dec 13, 2021 - MIL @ BOS",L,34,20,7,14,50,0,3,0,6,8,75,1,7,8,3,1,0,4,2,-19,
"Dec 12, 2021 - MIL @ NYK",W,32,20,7,16,43.8,0,2,0,6,8,75,3,7,10,11,1,1,3,4,9,
"Dec 10, 2021 - MIL @ HOU",W,37,41,15,20,75,1,3,33.3,10,14,71.4,6,11,17,5,3,2,5,5,4,
"Dec 08, 2021 - MIL @ MIA",L,33,15,4,13,30.8,0,2,0,7,12,58.3,1,5,6,4,1,1,3,3,-11,
"Dec 06, 2021 - MIL vs. CLE",W,27,27,9,19,47.4,3,3,100,6,7,85.7,3,9,12,2,0,1,4,5,14,
"Dec 01, 2021 - MIL vs. CHA",W,38,40,15,24,62.5,1,4,25,9,13,69.2,3,9,12,9,1,0,6,3,4,
"Nov 28, 2021 - MIL @ IND",W,33,26,10,15,66.7,0,2,0,6,10,60,4,9,13,3,0,1,5,1,12,
"Nov 26, 2021 - MIL @ DEN",W,30,24,10,13,76.9,1,1,100,3,9,33.3,0,13,13,7,0,1,1,0,18,
"Nov 24, 2021 - MIL vs. DET",W,31,33,12,17,70.6,1,4,25,8,10,80,2,5,7,5,2,2,1,2,25,
"May 15, 2021 - MIL vs. MIA",W,34,15,6,12,50,1,3,33.3,2,6,33.3,0,9,9,4,0,1,1,1,19,
"May 13, 2021 - MIL @ IND",W,35,40,14,18,77.8,1,1,100,11,16,68.8,3,12,15,6,1,0,1,1,1,
"May 11, 2021 - MIL vs. ORL",W,32,27,11,18,61.1,0,3,0,5,8,62.5,2,10,12,5,3,0,2,5,14,
"May 10, 2021 - MIL @ SAS",L,29,28,11,16,68.8,0,2,0,6,7,85.7,0,3,3,4,0,0,0,4,-22,
"May 07, 2021 - MIL vs. HOU",W,29,17,8,11,72.7,0,3,0,1,2,50,0,11,11,7,2,1,1,3,5,
"May 05, 2021 - MIL vs. WAS",W,30,23,8,15,53.3,0,2,0,7,8,87.5,2,7,9,8,0,2,6,6,-1,
"May 04, 2021 - MIL vs. BKN",W,37,36,11,30,36.7,4,12,33.3,10,12,83.3,2,10,12,4,1,0,5,3,8,
"May 02, 2021 - MIL vs. BKN",W,36,49,21,36,58.3,4,8,50,3,6,50,1,7,8,4,1,3,1,2,5,
"Apr 29, 2021 - MIL @ HOU",L,1,1,0,0,0,0,0,0,1,2,50,0,0,0,1,1,0,0,0,3,
"Apr 27, 2021 - MIL @ CHA",W,37,29,11,19,57.9,2,4,50,5,5,100,1,11,12,8,3,1,4,4,8,
"Apr 25, 2021 - MIL @ ATL",L,35,31,11,17,64.7,1,3,33.3,8,10,80,0,14,14,4,1,2,2,3,-10,
"Apr 24, 2021 - MIL vs. PHI",W,24,24,9,12,75,1,3,33.3,5,10,50,1,13,14,7,2,1,4,2,18,
"Apr 22, 2021 - MIL vs. PHI",W,35,27,8,15,53.3,1,2,50,10,18,55.6,2,14,16,6,2,1,3,2,25,
"Apr 19, 2021 - MIL vs. PHX",L,35,33,12,22,54.5,0,1,0,9,10,90,0,8,8,2,1,1,3,3,-3,
"Apr 17, 2021 - MIL vs. MEM",L,29,28,10,18,55.6,0,3,0,8,12,66.7,3,8,11,8,0,0,4,0,-5,
"Apr 15, 2021 - MIL @ ATL",W,25,15,7,12,58.3,1,2,50,0,2,0,0,5,5,2,3,0,1,0,2,
"Apr 02, 2021 - MIL @ POR",W,33,47,18,21,85.7,0,3,0,11,13,84.6,1,11,12,2,1,3,4,2,17,
"Mar 31, 2021 - MIL @ LAL",W,36,25,8,13,61.5,1,1,100,8,10,80,2,8,10,4,0,3,9,2,11,
"Mar 29, 2021 - MIL @ LAC",L,34,32,10,21,47.6,2,5,40,10,12,83.3,1,5,6,3,0,1,2,1,-31,
"Mar 26, 2021 - MIL vs. BOS",L,27,16,6,12,50,1,3,33.3,3,6,50,3,5,8,5,0,0,2,3,-16,
"Mar 24, 2021 - MIL vs. BOS",W,33,13,4,11,36.4,1,3,33.3,4,7,57.1,0,8,8,7,1,1,5,2,6,
