Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Apr 07, 2024 - MIN @ LAL",W,29:28:00,11,5,9,55.6,0,2,0,1,1,100,0,3,3,2,0,0,0,2,4,
"Apr 05, 2024 - MIN @ PHX",L,26:21:00,6,3,6,50,0,2,0,0,0,0,0,2,2,1,1,1,2,2,-10,
"Apr 03, 2024 - MIN vs. TOR",W,25:04:00,8,3,8,37.5,0,1,0,2,2,100,1,3,4,2,2,3,1,1,12,
"Apr 02, 2024 - MIN vs. HOU",W,27:23:00,8,4,9,44.4,0,3,0,0,0,0,2,1,3,1,2,0,3,3,13,
"Mar 31, 2024 - MIN vs. CHI",L,33:20:00,8,3,10,30,1,6,16.7,1,2,50,2,4,6,3,1,0,2,2,-2,
"Mar 29, 2024 - MIN @ DEN",W,30:57:00,17,7,10,70,1,3,33.3,2,2,100,0,3,3,3,1,0,0,2,9,
"Mar 27, 2024 - MIN vs. DET",W,28:17:00,20,8,14,57.1,3,7,42.9,1,1,100,1,3,4,0,0,0,0,3,4,
"Mar 24, 2024 - MIN vs. GSW",W,29:30:00,8,3,8,37.5,2,6,33.3,0,0,0,1,3,4,1,0,0,1,4,-4,
"Mar 22, 2024 - MIN vs. CLE",W,32:11:00,15,6,10,60,2,4,50,1,4,25,2,2,4,0,3,2,5,1,15,
"Mar 19, 2024 - MIN vs. DEN",L,37:38:00,26,9,13,69.2,4,6,66.7,4,7,57.1,0,6,6,0,1,2,1,5,0,
"Mar 18, 2024 - MIN @ UTA",W,32:36:00,9,4,13,30.8,1,5,20,0,0,0,3,5,8,1,1,2,0,4,2,
"Mar 16, 2024 - MIN @ UTA",W,21:41,8,4,9,44.4,0,2,0,0,0,0,0,1,1,0,0,0,1,5,9,
"Mar 12, 2024 - MIN @ LAC",W,23:24,0,0,8,0,0,4,0,0,0,0,1,3,4,1,2,0,1,4,-8,
"Mar 10, 2024 - MIN @ LAL",L,32:06:00,10,5,17,29.4,0,5,0,0,0,0,3,3,6,1,2,0,0,1,-22,
"Mar 08, 2024 - MIN @ CLE",L,39:34:00,13,5,11,45.5,1,4,25,2,3,66.7,0,5,5,2,0,0,1,5,-15,
"Mar 07, 2024 - MIN @ IND",W,27:52:00,11,4,7,57.1,1,1,100,2,2,100,1,7,8,6,0,0,0,4,7,
"Mar 04, 2024 - MIN vs. POR",W,23:47,9,3,7,42.9,0,3,0,3,6,50,2,2,4,1,0,0,0,2,-9,
"Mar 03, 2024 - MIN vs. LAC",L,33:20:00,6,3,9,33.3,0,4,0,0,0,0,0,2,2,1,1,1,1,0,5,
"Mar 01, 2024 - MIN vs. SAC",L,44:36:00,26,9,11,81.8,5,7,71.4,3,4,75,1,6,7,1,0,0,1,5,-8,
"Feb 28, 2024 - MIN vs. MEM",W,33:33:00,12,5,7,71.4,2,4,50,0,0,0,0,2,2,3,0,3,1,5,2,
"Feb 27, 2024 - MIN vs. SAS",W,26:27:00,2,1,5,20,0,1,0,0,0,0,1,4,5,1,3,2,3,4,-1,
"Feb 24, 2024 - MIN vs. BKN",W,33:27:00,7,2,4,50,2,4,50,1,2,50,0,2,2,1,0,0,3,2,4,
"Feb 23, 2024 - MIN vs. MIL",L,24:00:00,2,1,5,20,0,1,0,0,0,0,0,1,1,3,1,1,0,5,-8,
"Feb 15, 2024 - MIN @ POR",W,28:00:00,17,6,11,54.5,1,4,25,4,4,100,1,4,5,1,2,0,2,2,22,
"Feb 13, 2024 - MIN @ POR",W,24:08:00,0,0,7,0,0,3,0,0,0,0,2,0,2,0,0,1,0,0,-6,
"Feb 12, 2024 - MIN @ LAC",W,25:25:00,11,5,8,62.5,1,4,25,0,0,0,0,0,0,1,1,1,2,3,8,
"Feb 08, 2024 - MIN @ MIL",W,19:20,8,3,5,60,2,4,50,0,0,0,0,3,3,0,0,2,1,3,16,
"Feb 06, 2024 - MIN @ CHI",L,39:49:00,13,6,11,54.5,1,3,33.3,0,0,0,1,0,1,3,1,0,4,4,1,
"Feb 04, 2024 - MIN vs. HOU",W,29:16:00,5,2,7,28.6,1,3,33.3,0,0,0,2,2,4,2,0,1,2,1,27,
"Feb 02, 2024 - MIN vs. ORL",L,32:00:00,10,4,10,40,2,6,33.3,0,0,0,2,2,4,1,1,0,3,5,-12,
"Jan 31, 2024 - MIN vs. DAL",W,24:03:00,11,5,10,50,0,4,0,1,1,100,1,1,2,4,0,0,1,4,12,
"Jan 29, 2024 - MIN @ OKC",W,31:07:00,14,6,11,54.5,2,5,40,0,0,0,3,0,3,1,1,0,0,5,10,
"Jan 27, 2024 - MIN @ SAS",L,33:21:00,7,2,5,40,1,3,33.3,2,2,100,0,3,3,2,4,0,0,2,11,
"Jan 25, 2024 - MIN @ BKN",W,33:21:00,9,4,6,66.7,1,1,100,0,0,0,1,3,4,1,0,0,0,2,2,
