Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team 
"Jan 17, 2023 - POR @ DEN",L,36:53:00,14,5,15,33.3,2,10,20,2,2,100,0,2,2,2,0,0,4,3,-6,
"Jan 15, 2023 - POR vs. DAL",W,33:21:00,20,7,16,43.8,2,8,25,4,5,80,0,4,4,4,0,0,1,2,22,
"Jan 14, 2023 - POR vs. DAL",W,29:22:00,21,6,12,50,3,8,37.5,6,6,100,0,4,4,5,0,2,0,2,18,
"Jan 12, 2023 - POR vs. CLE",L,32:22:00,15,6,10,60,3,6,50,0,0,0,0,2,2,5,0,0,1,5,-10,
"Jan 10, 2023 - POR vs. ORL",L,42:42:00,15,6,16,37.5,2,9,22.2,1,1,100,0,1,1,7,1,1,1,0,-1,
"Jan 08, 2023 - POR @ TOR",L,42:12:00,22,6,14,42.9,3,9,33.3,7,8,87.5,0,0,0,2,0,0,4,5,-13,
"Jan 06, 2023 - POR @ IND",L,40:59:00,20,7,20,35,4,11,36.4,2,2,100,1,2,3,4,1,0,4,0,-11,
"Jan 04, 2023 - POR @ MIN",L,29:43:00,16,6,12,50,1,5,20,3,3,100,1,1,2,3,1,0,2,5,-15,
"Jan 02, 2023 - POR vs. DET",W,33:18:00,30,11,18,61.1,4,10,40,4,5,80,0,5,5,3,2,0,2,1,17,
"Dec 30, 2022 - POR @ GSW",L,35:04:00,22,8,21,38.1,4,11,36.4,2,2,100,1,6,7,2,0,1,3,1,-9,
"Dec 26, 2022 - POR vs. CHA",W,38:33:00,18,6,15,40,3,8,37.5,3,3,100,0,2,2,2,1,0,1,1,4,
"Dec 23, 2022 - POR @ DEN",L,38:52:00,14,6,22,27.3,1,10,10,1,2,50,1,0,1,3,0,0,2,4,-11,
"Dec 21, 2022 - POR @ OKC",L,29:35:00,12,4,11,36.4,4,9,44.4,0,0,0,0,1,1,4,1,1,3,5,2,
"Dec 19, 2022 - POR @ OKC",L,34:30:00,19,7,16,43.8,5,10,50,0,0,0,0,4,4,1,1,0,2,5,11,
"Dec 17, 2022 - POR @ HOU",W,33:02:00,32,11,21,52.4,5,14,35.7,5,5,100,0,1,1,2,1,0,0,2,12,
"Dec 16, 2022 - POR @ DAL",L,23:37,7,3,10,30,1,6,16.7,0,0,0,0,2,2,3,0,0,2,2,-21,
"Dec 14, 2022 - POR @ SAS",W,33:00:00,23,9,15,60,5,9,55.6,0,0,0,0,3,3,4,0,0,4,3,17,
"Dec 12, 2022 - POR vs. MIN",W,33:15:00,12,5,13,38.5,2,8,25,0,0,0,0,4,4,6,0,0,2,3,8,
"Dec 10, 2022 - POR vs. MIN",W,34:48:00,31,13,22,59.1,5,10,50,0,0,0,1,2,3,1,0,0,2,3,-10,
"Dec 08, 2022 - POR vs. DEN",L,34:03:00,6,3,12,25,0,6,0,0,0,0,0,3,3,5,0,0,4,4,-1,
"Dec 04, 2022 - POR vs. IND",W,35:43:00,22,8,14,57.1,5,9,55.6,1,1,100,0,3,3,6,1,0,1,2,-8,
"Dec 03, 2022 - POR @ UTA",W,41:07:00,45,15,25,60,7,12,58.3,8,8,100,0,2,2,4,1,2,7,3,5,
"Nov 30, 2022 - POR @ LAL",L,38:50:00,22,9,22,40.9,2,7,28.6,2,2,100,1,3,4,8,1,0,0,2,-10,
"Nov 29, 2022 - POR vs. LAC",L,43:04:00,37,13,24,54.2,9,16,56.3,2,3,66.7,0,2,2,4,1,1,1,4,-4,
"Nov 27, 2022 - POR @ BKN",L,39:35:00,15,4,14,28.6,4,10,40,3,4,75,0,1,1,6,1,0,2,1,-16,
"Nov 25, 2022 - POR @ NYK",W,46:58:00,38,13,25,52,4,13,30.8,8,8,100,0,4,4,5,1,0,1,1,16,
"Nov 23, 2022 - POR @ CLE",L,38:04:00,20,6,18,33.3,4,9,44.4,4,4,100,0,2,2,6,0,0,5,3,1,
"Nov 21, 2022 - POR @ MIL",L,37:02:00,29,12,23,52.2,3,11,27.3,2,2,100,0,4,4,5,1,0,1,2,-10,
"Nov 19, 2022 - POR vs. UTA",L,35:50:00,23,7,19,36.8,4,13,30.8,5,6,83.3,1,7,8,7,4,1,3,3,7,
"Nov 17, 2022 - POR vs. BKN",L,29:23:00,24,8,20,40,4,9,44.4,4,4,100,0,1,1,2,2,0,0,2,-19,
"Mar 05, 2022 - POR @ MIN",L,40:00:00,38,11,25,44,9,17,52.9,7,7,100,0,3,3,3,0,0,3,0,-2,
"Mar 02, 2022 - POR @ PHX",L,28:15:00,11,4,10,40,3,4,75,0,0,0,0,0,0,6,1,0,4,3,-31,
"Feb 27, 2022 - POR vs. DEN",L,29:06:00,16,5,18,27.8,1,9,11.1,5,7,71.4,0,2,2,4,0,0,3,4,-20,
"Feb 24, 2022 - POR vs. GSW",L,28:30:00,24,7,14,50,4,7,57.1,6,6,100,1,2,3,3,0,0,4,3,-11,
"Feb 16, 2022 - POR @ MEM",W,34:15:00,31,11,18,61.1,5,10,50,4,4,100,0,3,3,6,1,0,3,3,-2,
"Feb 14, 2022 - POR @ MIL",W,35:03:00,31,12,24,50,7,16,43.8,0,0,0,0,2,2,6,1,0,2,2,26,
"Feb 12, 2022 - POR vs. NYK",W,37:04:00,30,11,23,47.8,6,12,50,2,3,66.7,2,3,5,8,0,0,2,1,5,
"Feb 09, 2022 - POR vs. LAL",W,38:10:00,29,11,23,47.8,5,11,45.5,2,2,100,0,0,0,5,0,0,3,0,-2,
"Feb 08, 2022 - POR vs. ORL",L,37:55:00,19,7,17,41.2,3,9,33.3,2,3,66.7,1,4,5,5,1,0,2,1,-13,
"Feb 05, 2022 - POR vs. MIL",L,27:47:00,19,7,17,41.2,5,13,38.5,0,0,0,1,0,1,3,1,0,5,0,-35,
"Feb 04, 2022 - POR vs. OKC",L,37:00:00,19,7,15,46.7,1,6,16.7,4,5,80,1,4,5,4,2,0,3,1,5,
"Feb 02, 2022 - POR @ LAL",L,35:34:00,19,7,18,38.9,3,10,30,2,3,66.7,1,1,2,3,1,0,1,4,-2,
"Jan 31, 2022 - POR @ OKC",L,34:09:00,8,3,16,18.8,2,12,16.7,0,0,0,0,5,5,2,0,0,2,2,-18,
"Jan 30, 2022 - POR @ CHI",L,32:34:00,21,7,18,38.9,5,10,50,2,3,66.7,0,3,3,6,1,0,2,0,-9,
"Jan 28, 2022 - POR @ HOU",W,35:19:00,27,11,17,64.7,5,9,55.6,0,0,0,0,3,3,6,1,0,3,4,10,
