Match Up,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,#ERROR!,Team
"Nov 01, 2024 - DET vs. NYK",L,25:33:00,13,5,8,62.5,1,2,50,2,2,100,0,8,8,3,1,3,3,1,-14,
"Oct 30, 2024 - DET @ PHI",W,35:05:00,18,8,18,44.4,0,3,0,2,2,100,0,14,14,1,0,1,1,5,5,
"Oct 28, 2024 - DET @ MIA",L,36:44:00,9,4,11,36.4,0,3,0,1,1,100,2,8,10,1,1,1,2,2,7,
"Oct 26, 2024 - DET vs. BOS",L,31:29:00,8,2,11,18.2,0,5,0,4,4,100,2,9,11,3,1,1,2,6,-12,
"Oct 25, 2024 - DET @ CLE",L,34:40:00,10,3,9,33.3,2,3,66.7,2,2,100,0,5,5,4,1,1,1,1,-5,
"Oct 23, 2024 - DET vs. IND",L,35:48:00,13,6,13,46.2,1,6,16.7,0,0,0,1,1,2,1,0,1,2,3,-11,
"Apr 14, 2024 - PHI vs. BKN",W,30:00:00,21,8,15,53.3,3,6,50,2,2,100,2,6,8,2,1,1,1,1,19,
"Apr 12, 2024 - PHI vs. ORL",W,37:54:00,14,5,10,50,1,2,50,3,3,100,2,4,6,3,2,2,1,2,24,
"Apr 09, 2024 - PHI vs. DET",W,28:07:00,15,6,13,46.2,0,2,0,3,4,75,4,8,12,4,0,1,0,0,4,
"Apr 02, 2024 - PHI vs. OKC",W,34:59:00,18,5,14,35.7,5,8,62.5,3,4,75,0,6,6,4,0,1,1,3,1,
"Mar 31, 2024 - PHI @ TOR",W,30:02:00,21,8,13,61.5,1,3,33.3,4,4,100,3,6,9,3,0,3,1,2,8,
"Mar 29, 2024 - PHI @ CLE",L,34:50:00,21,8,17,47.1,4,9,44.4,1,1,100,0,7,7,2,1,1,0,0,-10,
"Mar 27, 2024 - PHI vs. LAC",L,38:09:00,14,5,9,55.6,2,3,66.7,2,2,100,0,7,7,2,0,2,2,3,1,
"Mar 25, 2024 - PHI @ SAC",L,25:42:00,12,5,15,33.3,0,2,0,2,2,100,0,8,8,0,0,0,2,2,-13,
"Mar 24, 2024 - PHI @ LAC",W,37:49:00,24,11,19,57.9,2,4,50,0,0,0,1,3,4,4,1,1,3,2,8,
"Mar 22, 2024 - PHI @ LAL",L,40:51:00,16,6,18,33.3,1,6,16.7,3,5,60,2,11,13,4,1,1,2,2,-9,
"Mar 14, 2024 - PHI @ MIL",L,27:43:00,15,5,11,45.5,2,4,50,3,4,75,0,4,4,3,1,1,0,1,-12,
"Mar 12, 2024 - PHI @ NYK",L,26:29:00,2,1,6,16.7,0,2,0,0,0,0,0,3,3,1,2,0,1,0,-20,
"Mar 10, 2024 - PHI @ NYK",W,38:16:00,11,5,14,35.7,0,4,0,1,3,33.3,2,10,12,2,2,0,3,1,-3,
"Mar 08, 2024 - PHI vs. NOP",L,38:34:00,21,9,19,47.4,0,5,0,3,3,100,3,7,10,3,3,1,0,1,10,
"Mar 06, 2024 - PHI vs. MEM",L,34:32:00,8,3,12,25,1,4,25,1,1,100,1,5,6,3,0,1,1,0,-2,
"Mar 05, 2024 - PHI @ BKN",L,37:23:00,18,8,16,50,1,3,33.3,1,2,50,1,8,9,4,0,0,2,0,-4,
"Mar 03, 2024 - PHI @ DAL",W,35:12:00,28,11,19,57.9,3,6,50,3,4,75,1,4,5,1,1,0,1,4,10,
"Mar 01, 2024 - PHI vs. CHA",W,40:22:00,31,13,19,68.4,5,8,62.5,0,0,0,2,10,12,4,2,1,0,2,16,
"Feb 27, 2024 - PHI @ BOS",L,29:05:00,13,5,19,26.3,2,7,28.6,1,1,100,2,0,2,0,0,0,1,3,-20,
"Feb 25, 2024 - PHI vs. MIL",L,31:00:00,8,3,11,27.3,0,3,0,2,2,100,1,7,8,0,1,3,0,1,-14,
"Feb 23, 2024 - PHI vs. CLE",W,34:08:00,15,6,14,42.9,1,2,50,2,2,100,2,7,9,4,2,0,1,3,9,
"Feb 22, 2024 - PHI vs. NYK",L,26:36:00,7,3,9,33.3,1,3,33.3,0,0,0,0,4,4,3,3,0,0,2,-15,
"Feb 10, 2024 - PHI @ WAS",W,32:47:00,11,4,14,28.6,0,2,0,3,4,75,1,6,7,3,3,1,4,1,-8,
"Feb 09, 2024 - PHI vs. ATL",L,38:35:00,21,7,16,43.8,2,4,50,5,6,83.3,0,6,6,7,0,0,1,2,-4,
"Feb 07, 2024 - PHI vs. GSW",L,29:24:00,13,6,14,42.9,0,1,0,1,1,100,0,7,7,3,0,1,1,1,-22,
"Feb 05, 2024 - PHI vs. DAL",L,34:39:00,17,8,11,72.7,1,1,100,0,0,0,0,6,6,6,2,1,1,2,-18,
"Feb 01, 2024 - PHI @ UTA",W,39:03:00,28,13,21,61.9,0,5,0,2,2,100,2,3,5,7,1,1,0,3,5,
"Jan 30, 2024 - PHI @ GSW",L,37:49:00,26,10,18,55.6,2,4,50,4,4,100,6,4,10,2,2,0,2,2,-15,
"Jan 29, 2024 - PHI @ POR",L,20:24,9,3,9,33.3,0,3,0,3,4,75,1,3,4,1,0,0,0,0,-12,
"Jan 22, 2024 - PHI vs. SAS",W,34:40:00,14,5,11,45.5,0,5,0,4,4,100,0,2,2,6,0,0,0,3,21,
"Jan 20, 2024 - PHI @ CHA",W,35:41:00,21,7,15,46.7,1,3,33.3,6,7,85.7,1,4,5,6,0,0,2,0,18,
"Jan 19, 2024 - PHI @ ORL",W,34:45:00,12,3,11,27.3,1,3,33.3,5,5,100,2,4,6,3,3,1,0,3,6,
"Jan 16, 2024 - PHI vs. DEN",W,38:00:00,24,8,10,80,2,4,50,6,6,100,0,5,5,4,1,2,0,2,13,
"Jan 15, 2024 - PHI vs. HOU",W,30:51:00,10,3,7,42.9,2,3,66.7,2,2,100,0,3,3,2,0,0,1,2,-1,
"Jan 12, 2024 - PHI vs. SAC",W,36:23:00,37,14,25,56,3,7,42.9,6,6,100,3,4,7,3,3,0,3,0,19,
"Jan 10, 2024 - PHI @ ATL",L,41:16:00,32,12,24,50,1,2,50,7,7,100,2,8,10,4,0,1,1,2,1,
"Jan 05, 2024 - PHI vs. NYK",L,24:03:00,5,2,6,33.3,1,2,50,0,1,0,0,3,3,4,0,0,0,2,-1,
"Jan 02, 2024 - PHI vs. CHI",W,29:53:00,20,9,13,69.2,1,4,25,1,3,33.3,1,7,8,2,0,2,1,0,32,
"Dec 30, 2023 - PHI @ CHI",L,34:19:00,15,6,16,37.5,0,3,0,3,4,75,3,4,7,4,0,1,0,1,-20,
"Dec 29, 2023 - PHI @ HOU",W,34:58:00,22,10,18,55.6,2,6,33.3,0,0,0,1,3,4,7,4,3,3,3,5,
"Dec 27, 2023 - PHI @ ORL",W,32:53:00,22,10,23,43.5,1,5,20,1,1,100,1,6,7,2,1,0,0,0,20,
"Dec 25, 2023 - PHI @ MIA",L,41:35:00,27,10,18,55.6,4,7,57.1,3,3,100,1,6,7,6,1,0,2,3,2,
"Dec 22, 2023 - PHI vs. TOR",W,37:58:00,33,12,23,52.2,5,9,55.6,4,4,100,0,8,8,7,1,0,2,2,8,
"Dec 20, 2023 - PHI vs. MIN",W,36:31:00,9,4,10,40,0,1,0,1,1,100,1,4,5,3,1,0,1,5,-3,
"Dec 18, 2023 - PHI vs. CHI",L,31:42:00,3,1,3,33.3,1,1,100,0,0,0,0,5,5,2,0,3,2,1,6,
"Dec 16, 2023 - PHI @ CHA",W,25:11:00,15,6,10,60,1,3,33.3,2,2,100,1,4,5,4,0,1,1,0,36,
"Dec 15, 2023 - PHI vs. DET",W,23:30,13,4,8,50,1,3,33.3,4,4,100,2,5,7,2,3,1,2,3,24,
"Dec 13, 2023 - PHI @ DET",W,26:12:00,21,7,10,70,3,5,60,4,4,100,1,6,7,1,0,1,1,0,20,
"Dec 11, 2023 - PHI vs. WAS",W,29:37:00,10,2,5,40,1,2,50,5,6,83.3,0,4,4,6,0,0,0,1,21,
"Dec 08, 2023 - PHI vs. ATL",W,33:43:00,13,5,9,55.6,0,1,0,3,3,100,2,6,8,2,1,0,2,3,8,
"Apr 06, 2023 - PHI vs. MIA",L,23:30,11,4,8,50,1,3,33.3,2,2,100,2,3,5,2,1,0,1,2,-4,
"Apr 04, 2023 - PHI vs. BOS",W,34:26:00,5,2,8,25,1,4,25,0,0,0,0,6,6,2,0,0,1,4,9,
"Apr 02, 2023 - PHI @ MIL",L,28:18:00,6,3,6,50,0,3,0,0,0,0,1,2,3,3,1,2,1,1,-12,
"Mar 29, 2023 - PHI vs. DAL",W,32:31:00,13,5,7,71.4,0,2,0,3,3,100,0,4,4,2,1,0,0,2,-7,
"Mar 27, 2023 - PHI @ DEN",L,28:24:00,16,6,12,50,2,4,50,2,2,100,0,5,5,2,0,0,2,3,-16,
"Mar 25, 2023 - PHI @ PHX",L,34:26:00,13,4,12,33.3,3,6,50,2,2,100,0,2,2,3,0,0,0,0,-10,
"Mar 24, 2023 - PHI @ GSW",L,37:50:00,23,10,12,83.3,1,1,100,2,3,66.7,0,6,6,3,0,0,0,0,1,
"Mar 22, 2023 - PHI @ CHI",W,33:30:00,20,5,9,55.6,3,5,60,7,8,87.5,1,8,9,8,0,0,3,3,40,
"Mar 20, 2023 - PHI vs. CHI",L,46:38:00,14,6,11,54.5,2,4,50,0,0,0,3,6,9,1,1,1,3,3,2,
"Mar 18, 2023 - PHI @ IND",W,32:23:00,24,9,12,75,4,6,66.7,2,2,100,0,5,5,4,0,2,1,1,19,
"Mar 17, 2023 - PHI @ CHA",W,22:33,18,7,11,63.6,3,5,60,1,2,50,1,4,5,0,1,0,1,2,12,
"Mar 15, 2023 - PHI @ CLE",W,30:55:00,7,2,7,28.6,1,4,25,2,2,100,2,3,5,1,0,1,2,4,17,
"Mar 12, 2023 - PHI vs. WAS",W,24:41:00,11,4,11,36.4,1,2,50,2,2,100,0,3,3,0,1,2,0,3,10,
"Mar 10, 2023 - PHI vs. POR",W,24:39:00,8,3,11,27.3,0,3,0,2,2,100,2,3,5,2,1,0,1,1,-22,
"Mar 07, 2023 - PHI @ MIN",W,33:54:00,10,2,8,25,0,1,0,6,6,100,3,11,14,4,4,1,0,2,26,
"Mar 04, 2023 - PHI @ MIL",W,13:17,3,1,2,50,1,2,50,0,0,0,0,2,2,0,0,0,0,0,1,
"Mar 02, 2023 - PHI @ DAL",L,34:39:00,10,4,6,66.7,1,2,50,1,1,100,0,5,5,3,0,0,2,3,-22,
"Mar 01, 2023 - PHI @ MIA",W,34:36:00,18,7,11,63.6,2,4,50,2,2,100,0,6,6,5,1,1,0,2,16,
"Feb 27, 2023 - PHI vs. MIA",L,34:30:00,2,1,4,25,0,2,0,0,0,0,0,5,5,1,1,0,2,3,6,
"Feb 25, 2023 - PHI vs. BOS",L,37:33:00,19,8,12,66.7,3,5,60,0,2,0,0,0,0,1,1,0,1,3,18,
"Feb 23, 2023 - PHI vs. MEM",W,33:36:00,20,5,10,50,4,7,57.1,6,6,100,1,3,4,2,0,1,1,2,12,
"Feb 15, 2023 - PHI vs. CLE",W,35:28:00,13,5,8,62.5,3,4,75,0,0,0,0,2,2,0,2,0,0,0,8,
"Feb 13, 2023 - PHI vs. HOU",W,27:23:00,11,5,8,62.5,1,4,25,0,0,0,1,5,6,0,2,1,0,2,20,
"Feb 11, 2023 - PHI @ BKN",W,28:37:00,3,1,9,11.1,1,3,33.3,0,0,0,0,5,5,2,1,1,1,0,2,
"Feb 10, 2023 - PHI vs. NYK",W,34:52:00,12,5,13,38.5,2,8,25,0,0,0,0,4,4,4,1,0,1,2,8,
"Feb 08, 2023 - PHI @ BOS",L,32:06:00,4,2,10,20,0,4,0,0,0,0,1,3,4,1,1,0,0,0,-11,
"Feb 05, 2023 - PHI @ NYK",L,38:04:00,14,5,12,41.7,1,3,33.3,3,3,100,2,8,10,3,0,1,1,1,4,
"Feb 03, 2023 - PHI @ SAS",W,26:13:00,8,4,7,57.1,0,0,0,0,0,0,1,1,2,3,0,0,1,0,9,
"Feb 01, 2023 - PHI vs. ORL",W,37:24:00,16,7,10,70,2,4,50,0,0,0,0,5,5,5,0,2,2,3,3,
"Jan 30, 2023 - PHI vs. ORL",L,32:57:00,17,7,15,46.7,1,2,50,2,2,100,2,4,6,1,0,0,2,2,-11,
"Jan 28, 2023 - PHI vs. DEN",W,32:13:00,14,6,10,60,2,4,50,0,0,0,0,6,6,2,1,0,1,2,3,
"Jan 25, 2023 - PHI vs. BKN",W,32:59:00,18,7,11,63.6,1,2,50,3,3,100,1,3,4,2,0,0,0,0,8,
"Jan 21, 2023 - PHI @ SAC",W,25:10:00,17,7,13,53.8,2,6,33.3,1,1,100,0,5,5,6,0,0,5,6,-3,
"Jan 19, 2023 - PHI @ POR",W,32:32:00,11,5,11,45.5,1,3,33.3,0,0,0,1,6,7,1,1,0,1,2,7,
"Jan 17, 2023 - PHI @ LAC",W,35:17:00,20,8,12,66.7,2,4,50,2,4,50,1,5,6,6,5,0,1,4,10,
"Jan 15, 2023 - PHI @ LAL",W,31:04:00,15,7,13,53.8,0,4,0,1,1,100,0,5,5,3,0,3,3,3,11,
"Jan 12, 2023 - PHI vs. OKC",L,32:43:00,13,5,13,38.5,2,7,28.6,1,2,50,1,2,3,1,0,1,0,2,-9,
"Jan 10, 2023 - PHI vs. DET",W,26:42:00,14,6,6,100,2,2,100,0,0,0,0,6,6,3,0,0,2,0,40,
"Jan 08, 2023 - PHI @ DET",W,27:18:00,12,5,11,45.5,0,2,0,2,2,100,1,3,4,0,2,2,1,2,16,
"Jan 06, 2023 - PHI vs. CHI",L,37:52:00,22,9,20,45,2,7,28.6,2,2,100,2,9,11,1,1,1,0,2,-12,
"Jan 04, 2023 - PHI vs. IND",W,38:40:00,19,8,18,44.4,1,5,20,2,2,100,4,6,10,3,0,1,1,0,-2,
"Jan 02, 2023 - PHI vs. NOP",W,31:29:00,5,2,5,40,0,1,0,1,2,50,0,6,6,1,1,0,0,2,-1,
"Dec 31, 2022 - PHI @ OKC",W,30:55:00,23,10,17,58.8,1,3,33.3,2,2,100,5,4,9,4,0,0,0,2,21,
"Dec 30, 2022 - PHI @ NOP",L,33:07:00,14,5,10,50,2,5,40,2,2,100,0,5,5,3,0,1,0,1,3,
"Dec 27, 2022 - PHI @ WAS",L,39:07:00,15,7,14,50,0,4,0,1,1,100,1,3,4,2,1,2,2,2,-7,
"Dec 25, 2022 - PHI @ NYK",W,36:56:00,8,4,10,40,0,5,0,0,0,0,0,6,6,2,0,0,0,1,-5,
"Dec 23, 2022 - PHI vs. LAC",W,39:02:00,14,6,12,50,2,6,33.3,0,0,0,2,6,8,2,0,0,4,3,12,
"Dec 21, 2022 - PHI vs. DET",W,21:08,17,6,9,66.7,2,4,50,3,3,100,2,2,4,1,1,0,1,3,0,
"Dec 19, 2022 - PHI vs. TOR",W,42:13:00,21,7,9,77.8,5,7,71.4,2,2,100,0,4,4,1,1,0,2,2,7,
"Dec 13, 2022 - PHI vs. SAC",W,33:54:00,21,9,17,52.9,2,7,28.6,1,1,100,2,5,7,9,1,1,0,1,21,
"Apr 10, 2022 - PHI vs. DET",W,23:54,6,3,10,30,0,0,0,0,0,0,2,3,5,6,1,0,2,4,0,
"Apr 09, 2022 - PHI vs. IND",W,31:48:00,18,8,13,61.5,1,3,33.3,1,1,100,1,3,4,0,0,1,1,4,13,
"Apr 07, 2022 - PHI @ TOR",L,38:01:00,8,3,8,37.5,2,5,40,0,0,0,0,7,7,1,2,0,3,2,5,
"Apr 05, 2022 - PHI @ IND",W,36:55:00,17,5,11,45.5,5,6,83.3,2,2,100,0,6,6,5,4,0,2,2,4,
"Apr 03, 2022 - PHI @ CLE",W,36:38:00,11,4,14,28.6,0,5,0,3,5,60,0,5,5,3,0,1,1,4,-6,
"Apr 02, 2022 - PHI vs. CHA",W,32:04:00,23,8,13,61.5,5,9,55.6,2,2,100,0,5,5,4,1,0,4,2,28,
"Mar 31, 2022 - PHI @ DET",L,35:41:00,14,6,9,66.7,2,3,66.7,0,0,0,0,5,5,3,0,3,1,5,-6,
"Mar 29, 2022 - PHI vs. MIL",L,35:58:00,22,10,19,52.6,2,8,25,0,0,0,4,7,11,6,3,0,0,4,-3,
"Mar 27, 2022 - PHI @ PHX",L,38:20:00,17,8,14,57.1,1,5,20,0,0,0,1,7,8,3,0,0,0,0,-12,
"Mar 25, 2022 - PHI @ LAC",W,24:46:00,12,5,10,50,2,5,40,0,0,0,0,2,2,2,1,0,0,0,18,
"Mar 23, 2022 - PHI @ LAL",W,35:48:00,20,8,15,53.3,2,5,40,2,2,100,0,7,7,5,0,0,0,1,20,
"Mar 21, 2022 - PHI vs. MIA",W,35:26:00,14,6,12,50,1,3,33.3,1,2,50,0,8,8,6,1,0,2,2,2,
"Mar 20, 2022 - PHI vs. TOR",L,26:52:00,5,2,9,22.2,0,4,0,1,2,50,3,2,5,4,0,0,1,5,7,
"Mar 18, 2022 - PHI vs. DAL",W,24:25:00,14,6,9,66.7,2,3,66.7,0,0,0,1,3,4,3,0,0,2,5,5,
"Mar 16, 2022 - PHI @ CLE",W,39:16:00,19,8,13,61.5,3,6,50,0,0,0,0,6,6,3,1,0,2,6,21,
"Mar 14, 2022 - PHI vs. DEN",L,37:08:00,10,4,9,44.4,2,4,50,0,2,0,1,6,7,1,1,0,1,1,2,
"Mar 13, 2022 - PHI @ ORL",W,43:45:00,26,10,18,55.6,3,5,60,3,3,100,1,8,9,2,0,1,0,0,12,
"Mar 10, 2022 - PHI vs. BKN",L,28:42:00,16,5,10,50,4,5,80,2,2,100,2,1,3,3,0,1,2,1,-24,
"Mar 07, 2022 - PHI vs. CHI",W,36:32:00,8,4,10,40,0,3,0,0,1,0,2,1,3,3,0,0,0,3,8,
"Mar 05, 2022 - PHI @ MIA",L,37:29:00,16,6,15,40,1,4,25,3,3,100,2,6,8,2,0,1,1,0,-10,
"Mar 04, 2022 - PHI vs. CLE",W,37:56:00,15,7,16,43.8,0,5,0,1,1,100,0,4,4,1,1,0,1,3,7,
"Mar 02, 2022 - PHI vs. NYK",W,29:15:00,14,5,10,50,2,3,66.7,2,2,100,1,6,7,1,0,2,2,5,11,
"Feb 27, 2022 - PHI @ NYK",W,34:50:00,12,3,9,33.3,2,5,40,4,4,100,1,4,5,2,0,1,2,3,25,
"Feb 25, 2022 - PHI @ MIN",W,29:51:00,6,2,9,22.2,2,6,33.3,0,0,0,0,3,3,4,1,0,0,2,24,
"Feb 17, 2022 - PHI @ MIL",W,40:38:00,19,9,20,45,0,4,0,1,1,100,2,6,8,4,0,0,0,1,5,
"Feb 15, 2022 - PHI vs. BOS",L,27:40:00,6,2,7,28.6,0,0,0,2,2,100,0,5,5,1,1,0,0,2,-40,
"Feb 12, 2022 - PHI vs. CLE",W,32:31:00,11,5,10,50,1,2,50,0,1,0,0,5,5,1,0,1,3,4,6,
"Feb 11, 2022 - PHI vs. OKC",W,36:17:00,17,7,16,43.8,2,3,66.7,1,1,100,3,8,11,3,0,3,0,1,7,
"Feb 08, 2022 - PHI vs. PHX",L,40:58:00,30,13,18,72.2,2,4,50,2,2,100,0,7,7,3,0,0,4,2,2,
"Feb 06, 2022 - PHI @ CHI",W,39:07:00,23,10,15,66.7,0,1,0,3,5,60,2,6,8,5,1,1,2,3,6,
"Feb 04, 2022 - PHI @ DAL",L,32:36:00,13,6,8,75,0,0,0,1,2,50,1,2,3,5,0,1,3,1,-9,
"Feb 02, 2022 - PHI vs. WAS",L,41:11:00,18,7,17,41.2,1,2,50,3,3,100,1,8,9,3,0,0,2,1,-1,
"Jan 31, 2022 - PHI vs. MEM",W,40:08:00,31,12,25,48,2,5,40,5,5,100,2,3,5,5,0,2,4,4,1,
"Jan 29, 2022 - PHI vs. SAC",W,32:28:00,16,7,12,58.3,1,2,50,1,1,100,1,7,8,2,1,0,2,3,0,
"Jan 27, 2022 - PHI vs. LAL",W,34:40:00,23,10,15,66.7,3,5,60,0,0,0,0,5,5,4,2,0,3,0,-1,
"Jan 25, 2022 - PHI vs. NOP",W,39:08:00,33,13,19,68.4,3,3,100,4,4,100,1,10,11,2,1,2,3,1,6,
"Jan 23, 2022 - PHI @ SAS",W,36:07:00,18,6,13,46.2,0,1,0,6,6,100,2,9,11,5,1,0,1,3,3,
"Jan 21, 2022 - PHI vs. LAC",L,40:21:00,20,8,17,47.1,1,2,50,3,5,60,0,7,7,4,3,1,0,2,-7,
"Jan 19, 2022 - PHI vs. ORL",W,34:47:00,21,8,13,61.5,1,3,33.3,4,5,80,0,4,4,4,2,1,0,1,19,
"Jan 17, 2022 - PHI @ WAS",L,25:15:00,7,3,11,27.3,1,2,50,0,0,0,1,0,1,1,0,0,1,6,-13,
"Jan 15, 2022 - PHI @ MIA",W,42:22:00,22,9,13,69.2,3,3,100,1,1,100,1,7,8,3,0,1,3,1,19,
"Jan 14, 2022 - PHI vs. BOS",W,39:09:00,17,7,15,46.7,1,6,16.7,2,2,100,2,7,9,2,1,0,2,3,11,
"Jan 12, 2022 - PHI vs. CHA",L,36:53:00,17,6,14,42.9,2,5,40,3,4,75,2,6,8,5,1,0,3,2,-13,
"Jan 10, 2022 - PHI @ HOU",W,24:37:00,13,6,17,35.3,1,5,20,0,0,0,0,4,4,4,1,2,2,1,23,
"Jan 07, 2022 - PHI vs. SAS",W,34:18:00,23,9,12,75,0,0,0,5,6,83.3,2,5,7,5,0,0,0,2,2,
"Jan 05, 2022 - PHI @ ORL",W,43:47:00,22,9,19,47.4,3,6,50,1,1,100,0,9,9,4,2,2,3,3,2,
"Jan 03, 2022 - PHI vs. HOU",W,35:13:00,14,6,15,40,0,3,0,2,2,100,3,3,6,6,0,1,1,1,20,
"Dec 30, 2021 - PHI @ BKN",W,36:55:00,9,4,14,28.6,0,1,0,1,2,50,2,4,6,6,0,0,0,2,7,
"Dec 28, 2021 - PHI @ TOR",W,35:38:00,19,3,12,25,0,1,0,13,14,92.9,1,11,12,10,2,1,5,5,1,
"Dec 26, 2021 - PHI @ WAS",W,29:52:00,23,10,16,62.5,0,0,0,3,4,75,3,4,7,3,1,0,1,4,16,
"May 14, 2021 - PHI vs. ORL",W,25:37:00,9,3,10,30,1,2,50,2,2,100,3,4,7,3,1,2,0,2,15,
"May 13, 2021 - PHI @ MIA",L,30:13:00,21,8,17,47.1,0,4,0,5,6,83.3,1,3,4,1,1,1,1,0,-19,
"May 11, 2021 - PHI @ IND",L,34:09:00,27,11,24,45.8,2,5,40,3,3,100,0,5,5,3,0,0,2,1,-7,
"May 08, 2021 - PHI vs. DET",W,29:57:00,18,7,16,43.8,0,3,0,4,5,80,1,5,6,4,0,0,0,1,20,
"May 07, 2021 - PHI vs. NOP",W,36:00:00,17,7,16,43.8,3,5,60,0,0,0,0,3,3,2,1,0,1,2,12,
"May 05, 2021 - PHI @ HOU",W,26:26:00,15,5,10,50,1,2,50,4,4,100,0,2,2,3,0,0,0,3,7,
"May 03, 2021 - PHI @ CHI",W,34:37:00,21,10,13,76.9,0,0,0,1,1,100,3,6,9,3,2,0,3,1,17,
"May 02, 2021 - PHI @ SAS",W,36:08:00,6,3,10,30,0,3,0,0,0,0,1,4,5,5,0,2,2,2,5,
"Apr 30, 2021 - PHI vs. ATL",W,23:44,18,7,13,53.8,2,4,50,2,2,100,1,2,3,1,0,0,0,0,7,
"Apr 28, 2021 - PHI vs. ATL",W,25:40:00,17,6,12,50,1,2,50,4,4,100,3,4,7,6,0,1,0,3,19,
"Apr 26, 2021 - PHI vs. OKC",W,25:26:00,11,5,10,50,1,2,50,0,0,0,0,4,4,4,4,0,2,1,22,
"Apr 24, 2021 - PHI @ MIL",L,25:51:00,9,4,10,40,1,3,33.3,0,0,0,0,9,9,2,1,2,4,2,-21,
"Apr 22, 2021 - PHI @ MIL",L,29:56:00,18,8,16,50,0,1,0,2,2,100,0,2,2,6,0,0,1,1,-17,
"Apr 14, 2021 - PHI vs. BKN",W,33:47:00,26,11,17,64.7,2,3,66.7,2,2,100,0,5,5,3,1,2,1,2,6,
"Apr 12, 2021 - PHI @ DAL",W,27:34:00,10,4,11,36.4,1,2,50,1,2,50,0,4,4,4,1,2,1,1,16,
"Apr 09, 2021 - PHI @ NOP",L,34:27:00,23,7,16,43.8,2,5,40,7,9,77.8,0,7,7,3,1,0,1,3,-3,
"Apr 06, 2021 - PHI @ BOS",W,33:49:00,10,4,11,36.4,0,0,0,2,3,66.7,2,6,8,4,2,1,2,2,20,
"Apr 04, 2021 - PHI vs. MEM",L,26:42:00,21,8,14,57.1,0,3,0,5,6,83.3,2,6,8,3,0,1,2,2,-20,
"Apr 03, 2021 - PHI vs. MIN",W,32:36:00,32,13,17,76.5,2,3,66.7,4,4,100,0,5,5,4,1,1,2,4,1,
"Apr 01, 2021 - PHI @ CLE",W,15:05,12,4,7,57.1,0,0,0,4,4,100,0,1,1,3,0,1,1,4,11,
"Mar 30, 2021 - PHI @ DEN",L,25:59:00,12,6,13,46.2,0,2,0,0,0,0,0,3,3,2,2,2,2,1,-29,
"Mar 27, 2021 - PHI @ LAC",L,33:20:00,29,13,19,68.4,1,3,33.3,2,2,100,0,7,7,6,0,0,4,2,-15,
"Mar 25, 2021 - PHI @ LAL",W,39:48:00,17,8,10,80,0,1,0,1,1,100,0,6,6,5,2,1,2,3,2,
"Mar 23, 2021 - PHI @ GSW",W,36:10:00,25,9,18,50,1,2,50,6,6,100,0,13,13,4,0,1,3,2,22,
"Mar 21, 2021 - PHI @ NYK",W,35:51:00,20,5,18,27.8,1,3,33.3,9,11,81.8,0,4,4,4,2,0,4,1,0,
"Mar 20, 2021 - PHI vs. SAC",W,30:20:00,29,12,18,66.7,2,3,66.7,3,3,100,1,10,11,8,2,0,0,1,30,
"Mar 17, 2021 - PHI vs. MIL",L,43:54:00,19,8,23,34.8,1,4,25,2,2,100,2,7,9,4,2,1,2,1,-5,
"Mar 16, 2021 - PHI vs. NYK",W,37:57:00,30,11,20,55,4,6,66.7,4,4,100,1,5,6,2,1,2,0,4,1,
"Mar 14, 2021 - PHI vs. SAS",W,28:30:00,23,10,18,55.6,1,2,50,2,2,100,3,6,9,7,2,1,1,1,36,
"Mar 12, 2021 - PHI @ WAS",W,23:28,14,7,12,58.3,0,0,0,0,0,0,1,7,8,3,1,1,4,2,19,
"Mar 11, 2021 - PHI @ CHI",W,25:09:00,24,8,15,53.3,1,3,33.3,7,8,87.5,0,3,3,4,0,0,1,0,12,
"Mar 03, 2021 - PHI vs. UTA",W,38:17:00,22,9,18,50,0,3,0,4,5,80,0,10,10,2,1,1,0,2,7,
"Feb 25, 2021 - PHI vs. DAL",W,22:17,6,2,7,28.6,0,1,0,2,2,100,0,2,2,2,1,0,0,0,5,
"Feb 23, 2021 - PHI @ TOR",W,35:48:00,23,8,12,66.7,3,4,75,4,5,80,0,7,7,5,1,2,1,0,6,
"Feb 21, 2021 - PHI @ TOR",L,37:15:00,13,6,17,35.3,1,9,11.1,0,0,0,1,3,4,7,1,1,0,3,-1,
"Feb 19, 2021 - PHI vs. CHI",W,36:47:00,22,9,16,56.3,1,2,50,3,4,75,3,9,12,7,0,0,4,4,22,
"Feb 17, 2021 - PHI vs. HOU",W,36:37:00,24,8,17,47.1,1,2,50,7,8,87.5,1,14,15,5,1,2,0,2,-2,
"Feb 15, 2021 - PHI @ UTA",L,37:28:00,36,14,24,58.3,3,5,60,5,5,100,2,8,10,2,2,0,0,3,-11,
"Feb 13, 2021 - PHI @ PHX",L,36:38:00,18,7,9,77.8,0,0,0,4,4,100,1,4,5,5,0,0,2,1,-1,
"Feb 11, 2021 - PHI @ POR",L,37:55:00,17,4,12,33.3,0,5,0,9,9,100,1,5,6,5,0,1,1,2,-14,
